Time(longsecs),Time(UTC),Temperature(&deg;C),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1507386737,2017-10-07 14:32:17.584,2.4999573E1,-1.1900721E0,-1.1920643E0,-1.193902E0,
1507386797,2017-10-07 14:33:17.584,2.5154175E1,-1.1990395E0,-1.1929579E0,-1.200511E0,
1507386857,2017-10-07 14:34:17.584,2.5246735E1,-1.189929E0,-1.1885462E0,-1.2005396E0,
1507386917,2017-10-07 14:35:17.584,2.5142609E1,-1.1988716E0,-1.1983614E0,-1.2044611E0,
1507386977,2017-10-07 14:36:17.584,2.500589E1,-1.1905088E0,-1.1883535E0,-1.1951637E0,
1507387037,2017-10-07 14:37:17.584,2.5160492E1,-1.2049294E0,-1.2004957E0,-1.2074862E0,
1507387097,2017-10-07 14:38:17.584,2.5037445E1,-1.1954651E0,-1.1861191E0,-1.1987696E0,
1507387157,2017-10-07 14:39:17.584,2.5178375E1,-1.1911039E0,-1.1927586E0,-1.201889E0,
1507387217,2017-10-07 14:40:17.584,2.5080566E1,-1.19559E0,-1.1924477E0,-1.1989584E0,
1507387277,2017-10-07 14:41:17.584,2.5266724E1,-1.1922483E0,-1.1882162E0,-1.1986923E0,
1507387337,2017-10-07 14:42:17.584,2.5097382E1,-1.1930466E0,-1.1897221E0,-1.1988716E0,
1507387397,2017-10-07 14:43:17.584,2.54245E1,-1.1994047E0,-1.1956367E0,-1.2011337E0,
1507387457,2017-10-07 14:44:17.584,2.5017456E1,-1.1948948E0,-1.1907187E0,-1.2022429E0,
1507387517,2017-10-07 14:45:17.584,2.5210968E1,-1.2018595E0,-1.1942987E0,-1.2045279E0,
1507387577,2017-10-07 14:46:17.584,2.5230957E1,-1.1859083E0,-1.1872587E0,-1.1928358E0,
1507387637,2017-10-07 14:47:17.584,2.5144714E1,-1.202344E0,-1.1943026E0,-1.2040758E0,
1507387697,2017-10-07 14:48:17.584,2.5004852E1,-1.1978407E0,-1.192688E0,-1.2019482E0,
1507387757,2017-10-07 14:49:17.584,2.5184692E1,-1.1917973E0,-1.190052E0,-1.2001066E0,
1507387817,2017-10-07 14:50:17.584,2.5210968E1,-1.2023497E0,-1.1956024E0,-1.2110682E0,
1507387877,2017-10-07 14:51:17.584,2.5105804E1,-1.1870308E0,-1.179946E0,-1.19098E0,
1507387937,2017-10-07 14:52:17.584,2.4977478E1,-1.1961575E0,-1.1884804E0,-1.1994104E0,
1507387997,2017-10-07 14:53:17.584,2.5168915E1,-1.1995478E0,-1.1963654E0,-1.2050648E0,
1507388057,2017-10-07 14:54:17.609,2.520047E1,-1.2014885E0,-1.2022791E0,-1.2100115E0,
1507388117,2017-10-07 14:55:17.584,2.516681E1,-1.2051716E0,-1.2021532E0,-1.2092781E0,
1507388177,2017-10-07 14:56:17.584,2.5082672E1,-1.2063026E0,-1.2026453E0,-1.2112436E0,
1507388237,2017-10-07 14:57:17.584,2.5315094E1,-1.2090025E0,-1.2035961E0,-1.213088E0,
1507388297,2017-10-07 14:58:17.584,2.5297241E1,-1.195816E0,-1.191925E0,-1.204627E0,
1507388357,2017-10-07 14:59:17.584,2.5232025E1,-1.1909132E0,-1.1868687E0,-1.1966343E0,
1507388417,2017-10-07 15:00:17.584,2.5167847E1,-1.196085E0,-1.1942616E0,-1.2040911E0,
1507388477,2017-10-07 15:01:17.584,2.512262E1,-1.2012625E0,-1.1946783E0,-1.2098799E0,
1507388537,2017-10-07 15:02:17.584,2.5235168E1,-1.1980076E0,-1.1938868E0,-1.2042084E0,
1507388597,2017-10-07 15:03:17.584,2.5228851E1,-1.1978426E0,-1.1927767E0,-1.2032948E0,
1507388657,2017-10-07 15:04:17.584,2.5285645E1,-1.1932201E0,-1.1876249E0,-1.1973963E0,
1507388717,2017-10-07 15:05:17.584,2.513211E1,-1.1855221E0,-1.1831684E0,-1.1924696E0,
1507388777,2017-10-07 15:06:17.584,2.5106873E1,-1.1992369E0,-1.1956406E0,-1.2058325E0,
1507388837,2017-10-07 15:07:17.584,2.515628E1,-1.1962948E0,-1.1956949E0,-1.2035427E0,
1507388897,2017-10-07 15:08:17.584,2.5153137E1,-1.1925411E0,-1.186202E0,-1.1983747E0,
1507388957,2017-10-07 15:09:17.584,2.5189941E1,-1.1944914E0,-1.1909523E0,-1.1991081E0,
1507389017,2017-10-07 15:10:17.584,2.5250946E1,-1.1851664E0,-1.185216E0,-1.1902571E0,
1507389077,2017-10-07 15:11:17.584,2.5266724E1,-1.2113085E0,-1.2041082E0,-1.2132893E0,
1507389137,2017-10-07 15:12:17.584,2.5121582E1,-1.1986513E0,-1.1955652E0,-1.2037563E0,
1507389197,2017-10-07 15:13:17.584,2.52583E1,-1.1950188E0,-1.1861086E0,-1.1985912E0,
1507389257,2017-10-07 15:14:17.584,2.5286713E1,-1.1930485E0,-1.1863146E0,-1.1951504E0,
1507389317,2017-10-07 15:15:17.584,2.5340363E1,-1.1948309E0,-1.1882696E0,-1.1959734E0,
1507389377,2017-10-07 15:16:17.584,2.5092133E1,-1.204608E0,-1.1960936E0,-1.2115984E0,
1507389437,2017-10-07 15:17:17.584,2.5214142E1,-1.2088614E0,-1.2029638E0,-1.2109432E0,
1507389497,2017-10-07 15:18:17.584,2.5262512E1,-1.2053423E0,-1.2022953E0,-1.2102747E0,
1507389557,2017-10-07 15:19:17.584,2.5451843E1,-1.1930466E0,-1.1889257E0,-1.2016096E0,
1507389617,2017-10-07 15:20:17.584,2.5210968E1,-1.206768E0,-1.2042379E0,-1.211997E0,
1507389677,2017-10-07 15:21:17.584,2.516681E1,-1.2123575E0,-1.211276E0,-1.2168198E0,
1507389737,2017-10-07 15:22:17.584,2.5165771E1,-1.2036829E0,-1.2055273E0,-1.2142515E0,
1507389797,2017-10-07 15:23:17.586,2.5260406E1,-1.2150497E0,-1.2125864E0,-1.2161627E0,
1507389857,2017-10-07 15:24:17.585,2.5259369E1,-1.1978836E0,-1.1905947E0,-1.203393E0,
1507389917,2017-10-07 15:25:17.584,2.5196259E1,-1.2059336E0,-1.2065248E0,-1.2122946E0,
1507389977,2017-10-07 15:26:17.584,2.5199402E1,-1.1910076E0,-1.1906691E0,-1.1959839E0,
1507390037,2017-10-07 15:27:17.584,2.5253052E1,-1.2081804E0,-1.198535E0,-1.2106295E0,
1507390097,2017-10-07 15:28:17.584,2.5377167E1,-1.1931314E0,-1.1879473E0,-1.1992588E0,
1507390157,2017-10-07 15:29:17.584,2.5316162E1,-1.2002449E0,-1.1948366E0,-1.2041588E0,
1507390217,2017-10-07 15:30:17.584,2.521518E1,-1.1982632E0,-1.1994629E0,-1.2046156E0,
1507390277,2017-10-07 15:31:17.584,2.5280396E1,-1.1958275E0,-1.1926565E0,-1.2005501E0,
1507390337,2017-10-07 15:32:17.584,2.5406616E1,-1.2077065E0,-1.2020864E0,-1.211606E0,
1507390397,2017-10-07 15:33:17.584,2.5282501E1,-1.1971807E0,-1.1935501E0,-1.2012682E0,
1507390457,2017-10-07 15:34:17.584,2.5473938E1,-1.2036409E0,-1.1981106E0,-1.2076015E0,
1507390517,2017-10-07 15:35:17.584,2.5236237E1,-1.1980009E0,-1.1940823E0,-1.201973E0,
1507390577,2017-10-07 15:36:17.584,2.5335083E1,-1.2066517E0,-1.2019596E0,-1.2121487E0,
1507390637,2017-10-07 15:37:17.584,2.5247803E1,-1.1947985E0,-1.1921711E0,-1.2022877E0,
1507390697,2017-10-07 15:38:17.584,2.5124725E1,-1.2095203E0,-1.197957E0,-1.2149296E0,
1507390757,2017-10-07 15:39:17.584,2.543396E1,-1.1988182E0,-1.1914749E0,-1.2038126E0,
1507390817,2017-10-07 15:40:17.587,2.5096344E1,-1.2094297E0,-1.205142E0,-1.2124052E0,
1507390877,2017-10-07 15:41:17.590,2.5049011E1,-1.2011366E0,-1.1950121E0,-1.20611E0,
1507390937,2017-10-07 15:42:17.584,2.5282501E1,-1.2122993E0,-1.2089968E0,-1.2146492E0,
1507390997,2017-10-07 15:43:17.584,2.5217285E1,-1.196846E0,-1.1923094E0,-1.2003851E0,
1507391057,2017-10-07 15:44:17.584,2.52583E1,-1.1967545E0,-1.1940899E0,-1.2037563E0,
1507391117,2017-10-07 15:45:17.585,2.5183624E1,-1.200058E0,-1.202548E0,-1.20714E0,
1507391177,2017-10-07 15:46:17.584,2.538977E1,-1.1972771E0,-1.1925459E0,-1.2036495E0,
1507391237,2017-10-07 15:47:17.584,2.5213074E1,-1.2134457E0,-1.206748E0,-1.2183933E0,
1507391297,2017-10-07 15:48:17.584,2.5087921E1,-1.1999865E0,-1.1966362E0,-1.2043762E0,
1507391357,2017-10-07 15:49:17.594,2.5280396E1,-1.2038145E0,-1.1968145E0,-1.2080173E0,
1507391417,2017-10-07 15:50:17.584,2.5246735E1,-1.2084742E0,-1.1993504E0,-1.212429E0,
1507391477,2017-10-07 15:51:17.589,2.5291962E1,-1.1976757E0,-1.1954746E0,-1.203906E0,
1507391537,2017-10-07 15:52:17.584,2.5457092E1,-1.2135496E0,-1.2098541E0,-1.2188234E0,
1507391597,2017-10-07 15:53:17.584,2.5136322E1,-1.2090197E0,-1.2046986E0,-1.2140198E0,
1507391657,2017-10-07 15:54:17.584,2.5207825E1,-1.1992645E0,-1.1949654E0,-1.2032528E0,
1507391717,2017-10-07 15:55:17.584,2.5436066E1,-1.1986732E0,-1.1975689E0,-1.2061071E0,
1507391777,2017-10-07 15:56:17.594,2.5184692E1,-1.201951E0,-1.2003279E0,-1.209897E0,
1507391837,2017-10-07 15:57:17.585,2.5279358E1,-1.2070513E0,-1.2024765E0,-1.2117052E0,
1507391897,2017-10-07 15:58:17.584,2.535614E1,-1.1983757E0,-1.1900043E0,-1.2044086E0,
1507391957,2017-10-07 15:59:17.584,2.5357178E1,-1.2012243E0,-1.1968012E0,-1.2048635E0,
1507392017,2017-10-07 16:00:17.584,2.5355072E1,-1.2165308E0,-1.2133474E0,-1.224369E0,
1507392077,2017-10-07 16:01:17.584,2.5213074E1,-1.2025175E0,-1.200366E0,-1.2108307E0,
1507392137,2017-10-07 16:02:17.584,2.5125793E1,-1.1950579E0,-1.191968E0,-1.203351E0,
1507392197,2017-10-07 16:03:17.584,2.526358E1,-1.2006235E0,-1.2006626E0,-1.2079887E0,
1507392257,2017-10-07 16:04:17.584,2.5295135E1,-1.1951933E0,-1.1903162E0,-1.1959066E0,
1507392317,2017-10-07 16:05:17.584,2.520047E1,-1.2052507E0,-1.1990671E0,-1.2095098E0,
1507392377,2017-10-07 16:06:17.584,2.5153137E1,-1.2029057E0,-1.1997433E0,-1.2088642E0,
1507392437,2017-10-07 16:07:17.584,2.5369812E1,-1.2003412E0,-1.1941233E0,-1.2038012E0,
1507392497,2017-10-07 16:08:17.584,2.5288818E1,-1.2040052E0,-1.1942835E0,-1.2050066E0,
1507392557,2017-10-07 16:09:17.584,2.5459198E1,-1.2072821E0,-1.2030363E0,-1.2129631E0,
1507392617,2017-10-07 16:10:17.584,2.5249908E1,-1.2125111E0,-1.2110443E0,-1.2193441E0,
1507392677,2017-10-07 16:11:17.584,2.5238342E1,-1.2021685E0,-1.1944532E0,-1.2086811E0,
1507392737,2017-10-07 16:12:17.584,2.5297241E1,-1.211709E0,-1.2037821E0,-1.2160892E0,
1507392797,2017-10-07 16:13:17.584,2.517627E1,-1.1901655E0,-1.1892948E0,-1.2001734E0,
1507392857,2017-10-07 16:14:17.584,2.522467E1,-1.2047672E0,-1.2026453E0,-1.2117472E0,
1507392917,2017-10-07 16:15:17.587,2.5343506E1,-1.2123575E0,-1.2078648E0,-1.2185087E0,
1507392977,2017-10-07 16:16:17.609,2.533194E1,-1.1985083E0,-1.1950874E0,-1.201971E0,
1507393037,2017-10-07 16:17:17.584,2.5244629E1,-1.2002287E0,-1.1943588E0,-1.2038765E0,
1507393097,2017-10-07 16:18:17.594,2.5391876E1,-1.2008429E0,-1.1979694E0,-1.216135E0,
1507393157,2017-10-07 16:19:17.584,2.524884E1,-1.2075491E0,-1.2044315E0,-1.2121048E0,
1507393217,2017-10-07 16:20:17.584,2.5042694E1,-1.1930418E0,-1.1862326E0,-1.2011766E0,
1507393277,2017-10-07 16:21:17.586,2.5076355E1,-1.2056065E0,-1.2011528E0,-1.2109137E0,
1507393337,2017-10-07 16:22:17.612,2.5247803E1,-1.2066336E0,-1.2086554E0,-1.2206078E0,
1507393397,2017-10-07 16:23:17.586,2.5269867E1,-1.2053194E0,-1.2007723E0,-1.209507E0,
1507393457,2017-10-07 16:24:17.584,2.5265686E1,-1.1929846E0,-1.189354E0,-1.2018995E0,
1507393517,2017-10-07 16:25:17.584,2.529303E1,-1.1944532E0,-1.1931839E0,-1.1999197E0,
1507393577,2017-10-07 16:26:17.584,2.5354034E1,-1.2037697E0,-1.2031622E0,-1.2041779E0,
1507393637,2017-10-07 16:27:17.585,2.5194153E1,-1.2000742E0,-1.1982021E0,-1.2099895E0,
1507393697,2017-10-07 16:28:17.584,2.5205719E1,-1.2136402E0,-1.2139816E0,-1.2206287E0,
1507393757,2017-10-07 16:29:17.584,2.5155243E1,-1.192152E0,-1.1873932E0,-1.206109E0,
1507393817,2017-10-07 16:30:17.584,2.5159454E1,-1.2080803E0,-1.203886E0,-1.2109623E0,
1507393877,2017-10-07 16:31:17.584,2.542871E1,-1.2036686E0,-1.1964989E0,-1.2092333E0,
1507393937,2017-10-07 16:32:17.584,2.5174164E1,-1.2027159E0,-1.1974182E0,-1.2075138E0,
1507393997,2017-10-07 16:33:17.584,2.5240417E1,-1.2032585E0,-1.1973581E0,-1.2091837E0,
1507394057,2017-10-07 16:34:17.584,2.5196259E1,-1.2156668E0,-1.208189E0,-1.2175713E0,
1507394117,2017-10-07 16:35:17.584,2.5144714E1,-1.2003384E0,-1.1948862E0,-1.2038288E0,
1507394177,2017-10-07 16:36:17.584,2.542871E1,-1.1971178E0,-1.1929331E0,-1.2004137E0,
1507394237,2017-10-07 16:37:17.587,2.5108948E1,-1.2115059E0,-1.2049742E0,-1.2168055E0,
1507394297,2017-10-07 16:38:17.587,2.5228851E1,-1.206316E0,-1.2047386E0,-1.222517E0,
1507394357,2017-10-07 16:39:17.584,2.5180481E1,-1.2189045E0,-1.2160892E0,-1.2143631E0,
1507394417,2017-10-07 16:40:17.584,2.5128937E1,-1.2051067E0,-1.203412E0,-1.2136564E0,
1507394477,2017-10-07 16:41:17.584,2.5034302E1,-1.2083817E0,-1.1997833E0,-1.2057314E0,
1507394537,2017-10-07 16:42:17.584,2.5081604E1,-1.2081242E0,-1.2038212E0,-1.2063408E0,
1507394597,2017-10-07 16:43:17.584,2.5199402E1,-1.1963015E0,-1.1942387E0,-1.2005205E0,
1507394657,2017-10-07 16:44:17.584,2.5237274E1,-1.2147493E0,-1.2120275E0,-1.2170858E0,
1507394717,2017-10-07 16:45:17.617,2.520993E1,-1.2010727E0,-1.2018213E0,-1.2139101E0,
1507394777,2017-10-07 16:46:17.584,2.5172058E1,-1.2063446E0,-1.2007589E0,-1.2109623E0,
1507394837,2017-10-07 16:47:17.584,2.5192047E1,-1.2077513E0,-1.2010803E0,-1.2076893E0,
1507394897,2017-10-07 16:48:17.584,2.5135254E1,-1.2151079E0,-1.2113533E0,-1.2157736E0,
1507394957,2017-10-07 16:49:17.584,2.5106873E1,-1.2012348E0,-1.2013702E0,-1.2105551E0,
1507395017,2017-10-07 16:50:17.584,2.5309845E1,-1.2138443E0,-1.210002E0,-1.219183E0,
1507395077,2017-10-07 16:51:17.584,2.5077423E1,-1.2041206E0,-1.1972227E0,-1.2019558E0,
1507395137,2017-10-07 16:52:17.584,2.5182587E1,-1.2085047E0,-1.2093554E0,-1.2182951E0,
1507395197,2017-10-07 16:53:17.584,2.5158386E1,-1.2101145E0,-1.2056856E0,-1.2139215E0,
1507395257,2017-10-07 16:54:17.584,2.5304596E1,-1.2057304E0,-1.2011223E0,-1.2152252E0,
1507395317,2017-10-07 16:55:17.584,2.521939E1,-1.1958208E0,-1.188201E0,-1.1970243E0,
1507395377,2017-10-07 16:56:17.584,2.521518E1,-1.1939259E0,-1.1903877E0,-1.1995668E0,
1507395437,2017-10-07 16:57:17.584,2.5163666E1,-1.2102814E0,-1.2066784E0,-1.2128181E0,
1507395497,2017-10-07 16:58:17.584,2.5096344E1,-1.2143631E0,-1.2109346E0,-1.2187185E0,
1507395557,2017-10-07 16:59:17.584,2.5197296E1,-1.2141123E0,-1.2043676E0,-1.2144241E0,
1507395617,2017-10-07 17:00:17.584,2.5114227E1,-1.2029848E0,-1.198453E0,-1.1998997E0,
1507395677,2017-10-07 17:01:17.584,2.503534E1,-1.2065935E0,-1.2050838E0,-1.2124577E0,
1507395737,2017-10-07 17:02:17.589,2.5339294E1,-1.2056608E0,-1.2072048E0,-1.2147064E0,
1507395797,2017-10-07 17:03:17.584,2.5165771E1,-1.2010345E0,-1.1964846E0,-1.2095785E0,
1507395857,2017-10-07 17:04:17.584,2.5143677E1,-1.2012882E0,-1.196619E0,-1.2112179E0,
1507395917,2017-10-07 17:05:17.587,2.5121582E1,-1.2037992E0,-1.2024574E0,-1.2100878E0,
1507395977,2017-10-07 17:06:17.584,2.5213074E1,-1.2006693E0,-1.2034626E0,-1.2168503E0,
1507396037,2017-10-07 17:07:17.585,2.5037445E1,-1.2042904E0,-1.1963415E0,-1.2102547E0,
1507396097,2017-10-07 17:08:17.584,2.4983795E1,-1.190527E0,-1.1910572E0,-1.2028627E0,
1507396157,2017-10-07 17:09:17.584,2.502481E1,-1.2113724E0,-1.209074E0,-1.2170668E0,
1507396217,2017-10-07 17:10:17.584,2.5173126E1,-1.2061844E0,-1.2057552E0,-1.2125568E0,
1507396277,2017-10-07 17:11:17.584,2.5116333E1,-1.2037354E0,-1.1967602E0,-1.2072659E0,
1507396337,2017-10-07 17:12:17.584,2.5147888E1,-1.1968651E0,-1.1929846E0,-1.2018166E0,
1507396397,2017-10-07 17:13:17.584,2.519101E1,-1.2010832E0,-1.2022123E0,-1.2062635E0,
1507396457,2017-10-07 17:14:17.584,2.508899E1,-1.2093201E0,-1.2018251E0,-1.2134418E0,
1507396517,2017-10-07 17:15:17.584,2.5147888E1,-1.2171984E0,-1.2114544E0,-1.2180405E0,
1507396577,2017-10-07 17:16:17.584,2.5244629E1,-1.1989365E0,-1.2019234E0,-1.2081347E0,
1507396637,2017-10-07 17:17:17.586,2.4946991E1,-1.2112627E0,-1.1933317E0,-1.2047691E0,
1507396697,2017-10-07 17:18:17.586,2.5119476E1,-1.1945724E0,-1.1869183E0,-1.1976461E0,
1507396757,2017-10-07 17:19:17.584,2.4943848E1,-1.1935349E0,-1.1953287E0,-1.2029972E0,
1507396817,2017-10-07 17:20:17.584,2.5118439E1,-1.1996965E0,-1.201561E0,-1.2085867E0,
1507396877,2017-10-07 17:21:17.584,2.503009E1,-1.2072935E0,-1.2001781E0,-1.2070541E0,
1507396937,2017-10-07 17:22:17.584,2.5179443E1,-1.2078714E0,-1.2092505E0,-1.215826E0,
1507396997,2017-10-07 17:23:17.584,2.515628E1,-1.2083645E0,-1.1960163E0,-1.2065182E0,
1507397057,2017-10-07 17:24:17.584,2.5108948E1,-1.2095346E0,-1.2083015E0,-1.2160959E0,
1507397117,2017-10-07 17:25:17.584,2.5206787E1,-1.2092524E0,-1.2087765E0,-1.2172842E0,
1507397177,2017-10-07 17:26:17.584,2.5041656E1,-1.2112808E0,-1.2048264E0,-1.2139654E0,
1507397237,2017-10-07 17:27:17.584,2.5017456E1,-1.1996584E0,-1.1964931E0,-1.2095175E0,
1507397297,2017-10-07 17:28:17.584,2.5154175E1,-1.207552E0,-1.2061567E0,-1.2139091E0,
1507397357,2017-10-07 17:29:17.584,2.496698E1,-1.210185E0,-1.2097645E0,-1.219924E0,
1507397417,2017-10-07 17:30:17.584,2.4972229E1,-1.2119007E0,-1.2083502E0,-1.2152042E0,
1507397477,2017-10-07 17:31:17.584,2.4901764E1,-1.2015162E0,-1.1985273E0,-1.2077894E0,
1507397537,2017-10-07 17:32:17.584,2.5051117E1,-1.2123699E0,-1.2047119E0,-1.2106066E0,
1507397597,2017-10-07 17:33:17.587,2.5305634E1,-1.1943178E0,-1.1883163E0,-1.1953039E0,
1507397657,2017-10-07 17:34:17.584,2.5103699E1,-1.1956129E0,-1.1939058E0,-1.2020302E0,
1507397717,2017-10-07 17:35:17.584,2.4975403E1,-1.2008343E0,-1.2000341E0,-1.2087736E0,
1507397777,2017-10-07 17:36:17.584,2.5173126E1,-1.1916513E0,-1.1856213E0,-1.1997051E0,
1507397837,2017-10-07 17:37:17.584,2.5160492E1,-1.2089729E0,-1.2005062E0,-1.2142735E0,
1507397897,2017-10-07 17:38:17.584,2.521518E1,-1.1990099E0,-1.1936026E0,-1.2020245E0,
1507397957,2017-10-07 17:39:17.584,2.5110016E1,-1.2074947E0,-1.207737E0,-1.2133293E0,
1507398017,2017-10-07 17:40:17.584,2.5019562E1,-1.2018414E0,-1.1971807E0,-1.2048664E0,
1507398077,2017-10-07 17:41:17.584,2.4997467E1,-1.1862879E0,-1.1828222E0,-1.1932755E0,
1507398137,2017-10-07 17:42:17.584,2.4943848E1,-1.2084885E0,-1.1990309E0,-1.212223E0,
1507398197,2017-10-07 17:43:17.584,2.508899E1,-1.1959114E0,-1.1941462E0,-1.2007465E0,
1507398257,2017-10-07 17:44:17.584,2.5004852E1,-1.2022171E0,-1.2013655E0,-1.2079382E0,
1507398317,2017-10-07 17:45:17.584,2.5169952E1,-1.2056646E0,-1.2037115E0,-1.2088041E0,
1507398377,2017-10-07 17:46:17.584,2.5139465E1,-1.2440262E0,-1.2356596E0,-1.2471008E0,
1507398437,2017-10-07 17:47:17.584,2.5084778E1,-1.1920977E0,-1.1830044E0,-1.1964159E0,
1507398497,2017-10-07 17:48:17.584,2.4885986E1,-1.1950092E0,-1.1890259E0,-1.2015076E0,
1507398557,2017-10-07 17:49:17.584,2.4823944E1,-1.2119789E0,-1.2054243E0,-1.2174721E0,
1507398617,2017-10-07 17:50:17.585,2.49617E1,-1.1942968E0,-1.1936693E0,-1.2015743E0,
1507398677,2017-10-07 17:51:17.584,2.4955414E1,-1.2174578E0,-1.2140245E0,-1.2227345E0,
1507398737,2017-10-07 17:52:17.584,2.4993256E1,-1.2119207E0,-1.2033834E0,-1.2135601E0,
1507398797,2017-10-07 17:53:17.584,2.4891235E1,-1.187437E0,-1.1816607E0,-1.1891499E0,
1507398857,2017-10-07 17:54:17.584,2.492807E1,-1.2065525E0,-1.2049761E0,-1.2132416E0,
1507398917,2017-10-07 17:55:17.584,2.4867065E1,-1.1938591E0,-1.1925745E0,-1.1997986E0,
1507398977,2017-10-07 17:56:17.584,2.4854431E1,-1.1909904E0,-1.1825514E0,-1.1931152E0,
1507399037,2017-10-07 17:57:17.584,2.5071106E1,-1.1997108E0,-1.193922E0,-1.2046824E0,
1507399097,2017-10-07 17:58:17.584,2.523413E1,-1.204216E0,-1.1944313E0,-1.2062635E0,
1507399157,2017-10-07 17:59:17.584,2.5046906E1,-1.2037783E0,-1.1994896E0,-1.2082767E0,
1507399217,2017-10-07 18:00:17.584,2.5192047E1,-1.188343E0,-1.1882439E0,-1.1954842E0,
1507399277,2017-10-07 18:01:17.584,2.5056366E1,-1.236208E0,-1.2303362E0,-1.2451859E0,
1507399337,2017-10-07 18:02:17.585,2.4706146E1,-1.202116E0,-1.1948643E0,-1.2070866E0,
1507399397,2017-10-07 18:03:17.584,2.5033234E1,-1.2129078E0,-1.20928E0,-1.2217245E0,
1507399457,2017-10-07 18:04:17.612,2.4950134E1,-1.1983871E0,-1.191145E0,-1.2021799E0,
1507399517,2017-10-07 18:05:17.584,2.5033234E1,-1.2120466E0,-1.212614E0,-1.2175417E0,
1507399577,2017-10-07 18:06:17.609,2.4885986E1,-1.1942253E0,-1.1883469E0,-1.1963549E0,
1507399637,2017-10-07 18:07:17.584,2.4971191E1,-1.2098026E0,-1.2067842E0,-1.2152891E0,
1507399697,2017-10-07 18:08:17.584,2.5172058E1,-1.2010889E0,-1.1998425E0,-1.2059202E0,
1507399757,2017-10-07 18:09:17.584,2.5143677E1,-1.1950922E0,-1.1959887E0,-1.2032366E0,
1507399817,2017-10-07 18:10:17.586,2.5075317E1,-1.2061424E0,-1.202323E0,-1.2083559E0,
1507399877,2017-10-07 18:11:17.586,2.5218353E1,-1.1994238E0,-1.2002144E0,-1.2091179E0,
1507399937,2017-10-07 18:12:17.584,2.5065826E1,-1.2128181E0,-1.207161E0,-1.2187986E0,
1507399997,2017-10-07 18:13:17.584,2.5105804E1,-1.1989727E0,-1.1965675E0,-1.2034893E0,
1507400057,2017-10-07 18:14:17.584,2.4935425E1,-1.2039967E0,-1.1997519E0,-1.204381E0,
1507400117,2017-10-07 18:15:17.584,2.5148926E1,-1.1958961E0,-1.1912899E0,-1.2034502E0,
1507400177,2017-10-07 18:16:17.584,2.5034302E1,-1.2060308E0,-1.2018414E0,-1.2117825E0,
1507400237,2017-10-07 18:17:17.584,2.5043762E1,-1.1948862E0,-1.1933231E0,-1.2046099E0,
1507400297,2017-10-07 18:18:17.584,2.4911224E1,-1.1976767E0,-1.1933365E0,-1.2079515E0,
1507400357,2017-10-07 18:19:17.584,2.5049011E1,-1.2111692E0,-1.2074442E0,-1.2119694E0,
1507400417,2017-10-07 18:20:17.584,2.5102661E1,-1.1994553E0,-1.2007589E0,-1.207778E0,
1507400477,2017-10-07 18:21:17.584,2.4960663E1,-1.1832705E0,-1.1805048E0,-1.1883659E0,
1507400537,2017-10-07 18:22:17.584,2.4888092E1,-1.1981773E0,-1.1936989E0,-1.203949E0,
1507400597,2017-10-07 18:23:17.584,2.4984863E1,-1.1889162E0,-1.1875839E0,-1.1982603E0,
1507400657,2017-10-07 18:24:17.612,2.4998535E1,-1.2028646E0,-1.1961985E0,-1.2080612E0,
1507400717,2017-10-07 18:25:17.584,2.5032196E1,-1.193408E0,-1.1924334E0,-1.2063513E0,
1507400777,2017-10-07 18:26:17.584,2.492807E1,-1.2073507E0,-1.2042265E0,-1.2106457E0,
1507400837,2017-10-07 18:27:17.584,2.4979584E1,-1.1924086E0,-1.1905231E0,-1.1960526E0,
1507400897,2017-10-07 18:28:17.584,2.5019562E1,-1.2017136E0,-1.1987524E0,-1.2079868E0,
1507400957,2017-10-07 18:29:17.584,2.4871277E1,-1.1973772E0,-1.1964169E0,-1.2066517E0,
1507401017,2017-10-07 18:30:17.584,2.4887054E1,-1.1958513E0,-1.1934185E0,-1.2007122E0,
1507401077,2017-10-07 18:31:17.584,2.4978546E1,-1.2053003E0,-1.1957245E0,-1.2103176E0,
1507401137,2017-10-07 18:32:17.584,2.4954346E1,-1.2030191E0,-1.2011747E0,-1.2055206E0,
1507401197,2017-10-07 18:33:17.584,2.496698E1,-1.2059927E0,-1.2016678E0,-1.2057238E0,
1507401257,2017-10-07 18:34:17.587,2.5033234E1,-1.1942987E0,-1.1891499E0,-1.2032461E0,
1507401317,2017-10-07 18:35:17.584,2.4875458E1,-1.1898918E0,-1.1882505E0,-1.195446E0,
1507401377,2017-10-07 18:36:17.584,2.4946991E1,-1.2067451E0,-1.2060137E0,-1.2146139E0,
1507401437,2017-10-07 18:37:17.584,2.500064E1,-1.1869164E0,-1.1848259E0,-1.1953125E0,
1507401497,2017-10-07 18:38:17.584,2.4901764E1,-1.2005749E0,-1.1962204E0,-1.2028675E0,
1507401557,2017-10-07 18:39:17.611,2.5031128E1,-1.2000341E0,-1.1924782E0,-1.1996746E0,
1507401617,2017-10-07 18:40:17.584,2.4953308E1,-1.1982574E0,-1.1994104E0,-1.2036324E0,
1507401677,2017-10-07 18:41:17.584,2.4968018E1,-1.2039576E0,-1.2035513E0,-1.2085762E0,
